ID ligne,ID commande,Date de commande,Date d'expédition,Statut commande,ID client,Nom du client,Segment,Ville,Région,Pays,Zone géographique,ID produit,Catégorie,Sous-catégorie,Nom du produit,Montant des ventes,Quantité,Remise,Profit
888,FR-20250812-5233,2025-08-12,2025-08-16,Premium,eH-13568,Frédéric Thomas,Entreprise,Léger-sur-Delmas,Centre,France,Centre,FOU-BI-88293201,Fournitures de bureau,Bibliothèques,Étaler goutte,570.69,6,0.4,52.56
889,FR-20240611-7825,2024-06-11,2024-06-14,Silver,vy-12140,Françoise Robin,Entreprise,Rocher-les-Bains,Île-de-France,France,Centre,FOU-BI-71660623,Fournitures de bureau,Bibliothèques,Moins quatre,359.99,5,0.4,-77.99
890,FR-20240723-8295,2024-07-23,2024-07-29,Silver,eJ-18847,Margaret de la Riou,Petite et moyenne entreprise,Guibertnec,Champagne-Ardenne,France,Nord,FOU-ME-59193704,Fournitures de bureau,Meubles,Femme retirer,714.35,4,0.4,-211.26
891,FR-20250113-6181,2025-01-13,2025-01-15,Premium,Ei-19819,Christelle de la Costa,Grand public,Bouchet,Nouvelle-Calédonie,France,Centre,FOU-ST-88093451,Fournitures de bureau,Stockage,Posséder point,96.05,8,0.1,9.6
892,FR-20240630-4847,2024-06-30,2024-07-04,Silver,TQ-16971,Bertrand Germain,Petite et moyenne entreprise,De Oliveira,Saint-Barthélémy,France,Centre,FOU-PA-68801994,Fournitures de bureau,Papier,Type tombe,146.91,8,0.4,-21.8
893,FR-20250613-4916,2025-06-13,2025-06-17,Premium,wG-12268,Noël Gaillard,Petite et moyenne entreprise,Sainte ConstanceVille,Haute-Normandie,France,Centre,FOU-AR-73242038,Fournitures de bureau,Art,Résistance appartenir,760.28,9,0.4,-124.82
894,FR-20240201-5906,2024-02-01,2024-02-07,Silver,qV-14819,René Boutin,Entreprise,Saint Antoinette,Basse-Normandie,France,Centre,FOU-ME-94297645,Fournitures de bureau,Meubles,Prétendre signifier,505.36,5,0.0,139.5
895,FR-20250701-8142,2025-07-01,2025-07-08,Normal,iI-11139,William Aubert,Entreprise,Techer,Picardie,France,Nord,MOB-BI-40614268,Mobilier,Bibliothèques,Avancer valoir,887.96,8,0.4,-155.2
896,FR-20251004-9185,2025-10-04,2025-10-09,Silver,pd-12247,Patricia Lenoir,Grand public,MeunierVille,Réunion,France,Centre,FOU-BI-37668125,Fournitures de bureau,Bibliothèques,Bande découvrir,227.13,10,0.1,-1.93
897,FR-20250318-8919,2025-03-18,2025-03-23,Normal,GQ-13322,Suzanne Sanchez du Wagner,Entreprise,Evrard-sur-Coulon,Wallis-et-Futuna,France,Centre,FOU-BI-44599229,Fournitures de bureau,Bibliothèques,Robe ressembler,907.41,5,0.1,-99.48
898,FR-20251118-6649,2025-11-18,2025-11-22,Normal,Nb-11247,Chantal Becker,Grand public,Saint AlixVille,Franche-Comté,France,Centre,MOB-BI-67291772,Mobilier,Bibliothèques,Humide vouloir,392.23,4,0.4,-79.9
899,FR-20250821-6854,2025-08-21,2025-08-23,Silver,nU-17572,François Noël de la Costa,Grand public,CouturierBourg,Mayotte,France,Centre,FOU-AR-50621922,Fournitures de bureau,Art,Marché prince,469.78,3,0.4,119.7
900,FR-20240318-7566,2024-03-18,2024-03-23,Silver,BW-13894,Alexandria Meunier,Grand public,Saint Denise-les-Bains,Rhone-Alpes,France,Centre,MOB-ME-52699388,Mobilier,Meubles,Tranquille goût,977.24,6,0.0,196.37
901,FR-20251108-4447,2025-11-08,2025-11-10,Silver,fa-13754,Margaret-Alexandria Jean,Grand public,Tanguy,Réunion,France,Centre,FOU-ST-13060426,Fournitures de bureau,Stockage,Ventre différent,421.61,2,0.1,13.11
902,FR-20240301-5868,2024-03-01,2024-03-04,Silver,na-17701,Pierre Perrin,Grand public,Saint Philippinedan,Centre,France,Nord,FOU-AR-27565058,Fournitures de bureau,Art,Rendre subir,124.89,10,0.0,-61.44
903,FR-20250525-6176,2025-05-25,2025-05-31,Normal,CW-11497,Aimé Clerc,Entreprise,Saint Pauline,Pays-de-Loire,France,Centre,FOU-ME-35955618,Fournitures de bureau,Meubles,Carte courant,756.2,2,0.1,312.43
904,FR-20240908-7637,2024-09-08,2024-09-12,Normal,KZ-19422,Suzanne Morel,Grand public,Gros-sur-Bigot,Bourgogne,France,Nord,MOB-PA-60629092,Mobilier,Papier,Bientôt matière,109.42,3,0.0,44.21
905,FR-20240205-8329,2024-02-05,2024-02-08,Normal,sV-10588,Renée-Joséphine Ledoux,Entreprise,Chauveau,Haute-Normandie,France,Nord,FOU-PA-97781532,Fournitures de bureau,Papier,Jamais tempête,461.5,2,0.1,124.47
906,FR-20251116-8541,2025-11-16,2025-11-22,Normal,Ba-16142,Madeleine Guérin-Lemoine,Entreprise,Dumont-sur-Mer,Réunion,France,Nord,FOU-PA-72791637,Fournitures de bureau,Papier,Valoir précis,92.84,7,0.1,-29.4
907,FR-20240503-2546,2024-05-03,2024-05-10,Premium,EQ-15284,Agnès Renard-Daniel,Entreprise,Saint Gérardboeuf,Aquitaine,France,Centre,MOB-BI-48107681,Mobilier,Bibliothèques,Prêt français,767.62,7,0.0,157.54
908,FR-20251123-9155,2025-11-23,2025-11-26,Premium,FR-17222,Margot Bigot,Entreprise,Saint Hugues,Nord-Pas-de-Calais,France,Centre,FOU-ST-74638644,Fournitures de bureau,Stockage,Jeter coup,356.25,4,0.1,9.23
909,FR-20240930-6773,2024-09-30,2024-10-02,Premium,rl-14049,Astrid Leconte,Petite et moyenne entreprise,Roger-sur-Mer,Saint-Martin,France,Nord,MOB-AR-94265073,Mobilier,Art,Soudain nord,258.28,7,0.4,25.04
910,FR-20241218-6469,2024-12-18,2024-12-22,Premium,GO-12761,Céline de Bouvet,Grand public,Besson,Province-Alpes-Côte d'Azur,France,Nord,MOB-PA-72148521,Mobilier,Papier,Jeter rose,25.02,1,0.1,-2.76
911,FR-20240722-9882,2024-07-22,2024-07-29,Premium,kd-13658,Eugène Mathieu,Petite et moyenne entreprise,Seguin,Picardie,France,Centre,FOU-AR-78391481,Fournitures de bureau,Art,Hiver trop,583.15,4,0.4,-29.41
912,FR-20250215-8265,2025-02-15,2025-02-22,Premium,ge-10175,Célina Pons du Gay,Entreprise,Gilles,Province-Alpes-Côte d'Azur,France,Nord,MOB-BI-21273216,Mobilier,Bibliothèques,Livre discuter,691.06,7,0.1,46.03
913,FR-20240219-6693,2024-02-19,2024-02-22,Silver,cQ-14906,Henriette Gimenez,Petite et moyenne entreprise,Sainte Dominique,Pays-de-Loire,France,Nord,FOU-BI-88683615,Fournitures de bureau,Bibliothèques,Partager colon,64.42,3,0.1,12.67
914,FR-20231229-5040,2023-12-29,2024-01-05,Premium,fg-14443,William Bonnin,Petite et moyenne entreprise,Faivre,Basse-Normandie,France,Nord,MOB-BI-19473281,Mobilier,Bibliothèques,Résultat manger,461.87,7,0.4,118.53
915,FR-20240710-9753,2024-07-10,2024-07-14,Silver,mt-16019,Alex du Robert,Petite et moyenne entreprise,BonnetVille,Picardie,France,Centre,FOU-PA-77592546,Fournitures de bureau,Papier,Découvrir humide,414.93,10,0.0,133.39
916,FR-20251103-1177,2025-11-03,2025-11-09,Premium,xi-12252,Robert Le Moulin,Petite et moyenne entreprise,Camus,Bourgogne,France,Nord,FOU-ME-21755563,Fournitures de bureau,Meubles,Folie an,42.13,3,0.0,-18.06
917,FR-20251002-8082,2025-10-02,2025-10-06,Normal,KR-10465,Lucas-Étienne Rousset,Grand public,Tanguy,Centre,France,Nord,FOU-ST-67292787,Fournitures de bureau,Stockage,Pour ici,633.93,7,0.0,-274.13
918,FR-20250403-4028,2025-04-03,2025-04-05,Premium,lK-19524,Jeannine Lopez,Petite et moyenne entreprise,Gillet-sur-Mer,Aquitaine,France,Nord,MOB-AR-68469897,Mobilier,Art,Santé assister,401.93,5,0.0,-152.98
919,FR-20250326-3409,2025-03-26,2025-03-29,Silver,Sc-12051,Roland Lagarde-Lelièvre,Entreprise,Faureboeuf,Midi-Pyrénées,France,Centre,FOU-PA-13376615,Fournitures de bureau,Papier,Remettre capable,493.92,8,0.4,-63.48
920,FR-20240226-7191,2024-02-26,2024-02-29,Normal,uW-10014,Théodore Martins,Entreprise,BourdonBourg,Polynésie française,France,Centre,MOB-ME-99162077,Mobilier,Meubles,Fatiguer joue,200.84,10,0.0,-63.35
921,FR-20240528-4991,2024-05-28,2024-06-02,Premium,No-10879,Christelle Le Antoine,Entreprise,Martin-sur-Mer,Centre,France,Nord,MOB-PA-67545551,Mobilier,Papier,Emporter rejoindre,90.51,4,0.4,1.91
922,FR-20240609-1300,2024-06-09,2024-06-15,Premium,Ec-16793,Célina Fournier-Sauvage,Entreprise,Vasseur-les-Bains,Poitou-Charentes,France,Centre,FOU-PA-91818531,Fournitures de bureau,Papier,Lier toucher,844.05,1,0.4,-36.9
923,FR-20240218-8174,2024-02-18,2024-02-23,Normal,JT-14140,Hortense Traore de la Pinto,Petite et moyenne entreprise,Saint LouiseBourg,Martinique,France,Nord,FOU-PA-99914195,Fournitures de bureau,Papier,Cruel clef,211.74,9,0.1,48.87
924,FR-20250511-8732,2025-05-11,2025-05-13,Premium,Ku-19223,Aurore Auger,Petite et moyenne entreprise,Lemaître,Auvergne,France,Nord,FOU-ST-12839450,Fournitures de bureau,Stockage,Hier éclat,169.66,7,0.4,44.33
925,FR-20250208-2446,2025-02-08,2025-02-10,Normal,fi-17195,Anouk Dupuis,Grand public,Lambert-la-Forêt,Wallis-et-Futuna,France,Nord,MOB-ST-64086050,Mobilier,Stockage,Enfoncer servir,433.18,6,0.4,-108.69
926,FR-20240828-1821,2024-08-28,2024-09-02,Silver,Ga-13293,Thierry Lefebvre,Entreprise,Laroche-sur-Mer,Rhone-Alpes,France,Centre,MOB-AR-28469291,Mobilier,Art,Poids avec,462.97,9,0.1,-29.75
927,FR-20250616-4014,2025-06-16,2025-06-21,Silver,on-17358,Grégoire Mace,Grand public,Rossi,Guadeloupe,France,Centre,MOB-ME-65273194,Mobilier,Meubles,En droite,632.62,10,0.4,-85.98
928,FR-20250607-7585,2025-06-07,2025-06-11,Premium,Nm-18626,François Lelièvre,Grand public,MaceVille,Province-Alpes-Côte d'Azur,France,Centre,MOB-PA-72274002,Mobilier,Papier,Devoir hiver,415.86,7,0.1,-105.64
929,FR-20231207-3459,2023-12-07,2023-12-14,Premium,kJ-16314,Richard Merle,Entreprise,Lévy,Picardie,France,Centre,MOB-BI-20926089,Mobilier,Bibliothèques,Meilleur obéir,780.29,10,0.0,272.91
930,FR-20241004-7900,2024-10-04,2024-10-07,Normal,KV-13474,Marie Diallo,Petite et moyenne entreprise,Fontaine,Champagne-Ardenne,France,Nord,MOB-ST-63886208,Mobilier,Stockage,Croix position,469.97,5,0.4,-91.51
931,FR-20240326-2017,2024-03-26,2024-03-29,Premium,jP-11464,Nicolas De Sousa,Entreprise,Perrier,Mayotte,France,Nord,MOB-AR-98146298,Mobilier,Art,Soumettre grandir,339.64,8,0.4,64.62
932,FR-20241225-8962,2024-12-25,2024-12-31,Premium,xE-13675,Inès Carlier,Grand public,Blin,Lorraine,France,Centre,FOU-AR-99409322,Fournitures de bureau,Art,Noire divers,889.31,1,0.1,375.84
933,FR-20241217-9462,2024-12-17,2024-12-22,Normal,UQ-16886,Jérôme Morin Le Poirier,Petite et moyenne entreprise,Lucas,Rhone-Alpes,France,Nord,FOU-ME-43322888,Fournitures de bureau,Meubles,Arrivée gens,716.86,8,0.0,-195.66
934,FR-20240411-8184,2024-04-11,2024-04-15,Silver,DM-18699,Michelle Martin,Petite et moyenne entreprise,Sainte MaggieBourg,Bourgogne,France,Nord,MOB-PA-70499613,Mobilier,Papier,Riche long,851.14,10,0.4,-247.33
935,FR-20250526-7490,2025-05-26,2025-05-30,Normal,QP-11933,Stéphane Pires,Entreprise,Guillot,Champagne-Ardenne,France,Nord,MOB-ME-81869769,Mobilier,Meubles,Ce puissant,708.7,8,0.0,37.15
936,FR-20250901-9964,2025-09-01,2025-09-03,Premium,OR-11315,René-Benjamin Allard,Petite et moyenne entreprise,Saint Martin-la-Forêt,Polynésie française,France,Centre,MOB-ST-62006812,Mobilier,Stockage,Pont poste,891.17,9,0.4,91.23
937,FR-20250604-4589,2025-06-04,2025-06-10,Normal,Ze-18589,Joseph Gautier,Petite et moyenne entreprise,Sainte Adrienne,Rhone-Alpes,France,Centre,FOU-BI-70835128,Fournitures de bureau,Bibliothèques,Puissance objet,642.38,9,0.4,181.03
938,FR-20241008-5610,2024-10-08,2024-10-12,Premium,no-15707,Lucy Mace,Grand public,Barbe,Centre,France,Centre,MOB-ST-22537724,Mobilier,Stockage,Soi révéler,507.7,10,0.1,-18.68
939,FR-20240709-6347,2024-07-09,2024-07-15,Premium,zS-17900,Benjamin du Navarro,Petite et moyenne entreprise,Sainte Françoise,Province-Alpes-Côte d'Azur,France,Nord,FOU-BI-34571395,Fournitures de bureau,Bibliothèques,Attitude journal,655.73,3,0.0,209.67
940,FR-20240812-3340,2024-08-12,2024-08-14,Premium,ah-11850,Denis Simon,Petite et moyenne entreprise,Saint Raymond,Polynésie française,France,Nord,MOB-ST-60210810,Mobilier,Stockage,Chute dame,297.92,10,0.0,-3.67
941,FR-20250404-1298,2025-04-04,2025-04-08,Normal,PQ-11454,Geneviève Thierry,Entreprise,Sainte Noël,Réunion,France,Nord,MOB-ST-82897332,Mobilier,Stockage,Âme venir,581.57,3,0.4,-102.02
942,FR-20231230-1654,2023-12-30,2024-01-06,Silver,Wo-16004,Benoît Regnier de la Moulin,Grand public,Bouchet,Languedoc-Roussillon,France,Nord,FOU-PA-80787335,Fournitures de bureau,Papier,Âgé impossible,920.55,9,0.0,229.71
943,FR-20240523-5070,2024-05-23,2024-05-25,Silver,vp-14557,Émile Masson,Grand public,Tanguy,Rhone-Alpes,France,Centre,FOU-ST-50618180,Fournitures de bureau,Stockage,Trou d'autres,707.37,9,0.4,136.05
944,FR-20250704-8575,2025-07-04,2025-07-06,Silver,Ph-15565,Arnaude Carlier Le Bousquet,Grand public,Jacquet-sur-Mer,Île-de-France,France,Centre,FOU-ME-72985774,Fournitures de bureau,Meubles,Larme rare,910.07,1,0.1,403.76
945,FR-20241212-7540,2024-12-12,2024-12-16,Premium,HN-10574,Alex Chevalier,Petite et moyenne entreprise,Leclerc,Rhone-Alpes,France,Centre,MOB-ME-60997122,Mobilier,Meubles,Ramasser juge,937.22,3,0.4,-100.5
946,FR-20250902-1861,2025-09-02,2025-09-05,Normal,yD-19525,Nicole Benoit,Grand public,Larochedan,Franche-Comté,France,Centre,FOU-BI-95685102,Fournitures de bureau,Bibliothèques,Drôle rocher,868.74,10,0.0,362.05
947,FR-20240415-9518,2024-04-15,2024-04-18,Normal,DU-12710,Raymond-Bertrand Chevalier,Grand public,Costa,Île-de-France,France,Nord,MOB-PA-71454568,Mobilier,Papier,Visite tombe,702.48,9,0.0,-129.29
948,FR-20241101-5999,2024-11-01,2024-11-03,Premium,se-17109,Aimée Masse du Paul,Entreprise,Blin-sur-Bousquet,Centre,France,Centre,FOU-PA-58380352,Fournitures de bureau,Papier,Sauvage sentiment,324.76,10,0.0,76.94
949,FR-20251019-3876,2025-10-19,2025-10-21,Silver,xs-19510,Emmanuelle Lemaire Le Hoarau,Petite et moyenne entreprise,Bonnet,Centre,France,Centre,FOU-PA-53190462,Fournitures de bureau,Papier,Point événement,75.3,4,0.4,2.47
950,FR-20241022-3215,2024-10-22,2024-10-25,Silver,JY-12658,Marc Payet,Petite et moyenne entreprise,NormandBourg,Limousin,France,Nord,FOU-PA-43012114,Fournitures de bureau,Papier,Affirmer été,901.39,6,0.1,-158.86
951,FR-20231219-2924,2023-12-19,2023-12-24,Silver,RN-15257,Denise Munoz,Petite et moyenne entreprise,Lamy,Wallis-et-Futuna,France,Centre,MOB-ST-65041280,Mobilier,Stockage,Habiter oiseau,357.52,3,0.1,113.56
952,FR-20250522-7394,2025-05-22,2025-05-25,Silver,yW-13076,Louis Louis,Entreprise,Bousquet-sur-Brun,Martinique,France,Nord,MOB-ST-96756382,Mobilier,Stockage,Goût élever,523.19,10,0.1,85.04
953,FR-20250430-7629,2025-04-30,2025-05-04,Silver,Ok-17562,Chantal Ferreira,Grand public,Pelletierdan,Saint-Pierre-et-Miquelon,France,Nord,MOB-PA-49402889,Mobilier,Papier,Autorité endroit,762.46,4,0.1,98.88
954,FR-20250512-6887,2025-05-12,2025-05-14,Normal,gG-10908,Thierry-Louis Goncalves,Entreprise,Lefort,Polynésie française,France,Nord,FOU-AR-38048321,Fournitures de bureau,Art,Élever couvrir,810.83,8,0.1,321.33
955,FR-20251020-5851,2025-10-20,2025-10-23,Normal,Ht-16517,Emmanuelle de Denis,Entreprise,Léger,Poitou-Charentes,France,Nord,MOB-ST-23222231,Mobilier,Stockage,Parler verser,297.85,6,0.0,-140.78
956,FR-20241213-6127,2024-12-13,2024-12-15,Premium,fB-14490,Adèle Blin,Entreprise,Morelnec,Nouvelle-Calédonie,France,Centre,FOU-AR-25541916,Fournitures de bureau,Art,Vue véritable,566.22,8,0.0,161.0
957,FR-20250314-8249,2025-03-14,2025-03-18,Silver,tf-14437,Pénélope De Oliveira,Entreprise,Albertboeuf,Midi-Pyrénées,France,Nord,FOU-PA-30154778,Fournitures de bureau,Papier,Volonté dent,394.09,5,0.1,-99.45
958,FR-20240522-8389,2024-05-22,2024-05-28,Normal,Xh-19279,Henri Bègue de Blondel,Petite et moyenne entreprise,Rousseau,Lorraine,France,Nord,MOB-PA-86431742,Mobilier,Papier,Blanc saison,537.85,9,0.1,-136.18
959,FR-20240303-6702,2024-03-03,2024-03-08,Silver,xH-13866,Alfred Martin de la Salmon,Entreprise,Marchand,Wallis-et-Futuna,France,Nord,MOB-ME-50583799,Mobilier,Meubles,Accepter nourrir,524.77,5,0.1,-135.88
960,FR-20240114-5619,2024-01-14,2024-01-16,Normal,YD-16054,Eugène Peltier-Pelletier,Grand public,LabbéVille,Mayotte,France,Nord,FOU-AR-20151089,Fournitures de bureau,Art,Intérêt nouveau,483.79,1,0.1,48.21
961,FR-20250505-9841,2025-05-05,2025-05-11,Silver,gO-18861,Jérôme Bigot,Entreprise,Sainte Thierry-sur-Mer,Polynésie française,France,Nord,MOB-ST-85410145,Mobilier,Stockage,Froid trente,459.43,3,0.0,-4.83
962,FR-20240721-4488,2024-07-21,2024-07-27,Premium,aK-12126,Christophe-Franck Leduc,Grand public,ClercBourg,Saint-Pierre-et-Miquelon,France,Centre,FOU-ME-45366768,Fournitures de bureau,Meubles,Conduire vite,266.92,4,0.1,102.37
963,FR-20231209-5451,2023-12-09,2023-12-13,Premium,by-10311,Tristan Peron,Grand public,Legendre-sur-Mer,Auvergne,France,Nord,MOB-AR-14233604,Mobilier,Art,Gauche disparaître,820.84,5,0.4,-153.83
964,FR-20250406-8367,2025-04-06,2025-04-10,Silver,ez-13963,Timothée Barbe de Legendre,Entreprise,Albert-sur-Mer,Aquitaine,France,Centre,MOB-BI-47498904,Mobilier,Bibliothèques,Longtemps où,748.17,5,0.0,138.31
965,FR-20250718-6751,2025-07-18,2025-07-20,Silver,dY-14653,René Collet,Grand public,Ledoux,Réunion,France,Nord,FOU-BI-79997139,Fournitures de bureau,Bibliothèques,Annoncer chaque,465.12,3,0.1,60.52
966,FR-20241026-5504,2024-10-26,2024-10-30,Premium,ox-19891,Alice de Faure,Petite et moyenne entreprise,Saint Marc,Languedoc-Roussillon,France,Nord,FOU-PA-12331908,Fournitures de bureau,Papier,Voisin part,765.5,5,0.4,80.23
967,FR-20241015-3871,2024-10-15,2024-10-19,Silver,kZ-17007,Margaret Poirier,Grand public,Moreau,Franche-Comté,France,Nord,FOU-PA-21352654,Fournitures de bureau,Papier,Malgré éclairer,747.37,5,0.1,-202.92
968,FR-20240506-1729,2024-05-06,2024-05-09,Premium,HI-12374,Alix David,Grand public,Menard-sur-Mer,Pays-de-Loire,France,Nord,FOU-BI-11913729,Fournitures de bureau,Bibliothèques,Coûter printemps,965.94,5,0.4,75.29
969,FR-20240802-2058,2024-08-02,2024-08-09,Silver,Aq-14510,André Barthelemy,Grand public,Pasquierdan,Pays-de-Loire,France,Centre,FOU-BI-10854297,Fournitures de bureau,Bibliothèques,Lire réduire,865.5,9,0.0,158.46
970,FR-20250801-7868,2025-08-01,2025-08-03,Premium,kg-10440,Paul Le Gall,Petite et moyenne entreprise,Lucas-la-Forêt,Basse-Normandie,France,Nord,MOB-ME-99927831,Mobilier,Meubles,Santé maintenant,347.56,5,0.4,-97.71
971,FR-20251023-9514,2025-10-23,2025-10-26,Normal,ym-12562,Thomas de Cousin,Entreprise,Ledouxdan,Polynésie française,France,Nord,FOU-ME-11573818,Fournitures de bureau,Meubles,Mois lorsque,250.47,10,0.4,-24.31
972,FR-20240814-8605,2024-08-14,2024-08-20,Silver,XJ-15979,Sophie Simon,Grand public,Bertin,Lorraine,France,Centre,MOB-PA-89044011,Mobilier,Papier,Gouvernement jeu,172.59,9,0.0,-63.08
973,FR-20240628-2482,2024-06-28,2024-06-30,Normal,xk-16436,Paul-Matthieu Lemoine,Petite et moyenne entreprise,Le Goff,Nord-Pas-de-Calais,France,Nord,MOB-BI-95105594,Mobilier,Bibliothèques,Entraîner puissance,743.13,4,0.1,224.74
974,FR-20250725-7637,2025-07-25,2025-07-28,Silver,YY-18599,Dorothée Perret du Leroy,Grand public,Carpentier-la-Forêt,Franche-Comté,France,Nord,MOB-AR-50278294,Mobilier,Art,Content abattre,334.23,5,0.4,45.86
975,FR-20250207-4088,2025-02-07,2025-02-10,Normal,Sy-16744,Martin Mace,Grand public,Buissonboeuf,Alsace,France,Nord,FOU-ME-92124071,Fournitures de bureau,Meubles,Accord fil,806.21,1,0.0,-394.52
976,FR-20250705-1473,2025-07-05,2025-07-10,Normal,xe-17221,André Lopez,Petite et moyenne entreprise,Sainte Paulettenec,Guadeloupe,France,Centre,MOB-AR-28434326,Mobilier,Art,Répondre trait,21.56,4,0.4,-2.44
977,FR-20240913-3324,2024-09-13,2024-09-16,Normal,qI-16640,Margaux de Lopez,Grand public,Peron,Saint-Pierre-et-Miquelon,France,Centre,FOU-ST-61189074,Fournitures de bureau,Stockage,Consulter émotion,107.76,1,0.4,-7.1
978,FR-20240424-3577,2024-04-24,2024-04-26,Normal,aq-10600,Michel Gimenez,Petite et moyenne entreprise,Gauthier-sur-Bouvet,Languedoc-Roussillon,France,Nord,FOU-BI-99624959,Fournitures de bureau,Bibliothèques,Semblable vivre,504.32,8,0.1,-11.87
979,FR-20250911-3302,2025-09-11,2025-09-15,Silver,Cj-11265,Isaac Mallet,Grand public,Besson,Rhone-Alpes,France,Nord,MOB-PA-61380081,Mobilier,Papier,Recommencer théâtre,617.91,1,0.0,95.44
980,FR-20250822-9661,2025-08-22,2025-08-29,Premium,hI-12408,Paul Pages,Grand public,Saint Stéphane-les-Bains,Champagne-Ardenne,France,Nord,MOB-BI-59906045,Mobilier,Bibliothèques,Général côté,392.71,4,0.1,172.1
981,FR-20250901-9003,2025-09-01,2025-09-04,Silver,TU-15904,Alix Vallée,Grand public,Besson,Province-Alpes-Côte d'Azur,France,Nord,FOU-ME-23461834,Fournitures de bureau,Meubles,Sac mine,365.85,10,0.1,-78.65
982,FR-20231226-4947,2023-12-26,2023-12-28,Silver,SE-15237,William Baron,Petite et moyenne entreprise,Legros,Aquitaine,France,Centre,FOU-AR-71860753,Fournitures de bureau,Art,Glace saisir,51.14,10,0.1,3.46
983,FR-20241111-6367,2024-11-11,2024-11-17,Premium,CK-19880,Marcelle Fontaine de Caron,Entreprise,Fauredan,Nord-Pas-de-Calais,France,Nord,FOU-BI-99905725,Fournitures de bureau,Bibliothèques,Danser drôle,853.78,3,0.0,26.52
984,FR-20231205-5526,2023-12-05,2023-12-10,Silver,Eh-17921,Capucine Blanc,Petite et moyenne entreprise,Allardnec,Midi-Pyrénées,France,Nord,FOU-PA-62412372,Fournitures de bureau,Papier,Siège envelopper,531.9,3,0.0,0.4
985,FR-20231217-9087,2023-12-17,2023-12-20,Normal,qp-18507,Yves Pasquier,Grand public,Blancnec,Alsace,France,Nord,MOB-BI-74508025,Mobilier,Bibliothèques,Sol travail,964.42,5,0.0,398.67
986,FR-20250831-6751,2025-08-31,2025-09-05,Premium,Jq-18590,Tristan Clerc-Pires,Petite et moyenne entreprise,Royerboeuf,Wallis-et-Futuna,France,Nord,FOU-BI-59186442,Fournitures de bureau,Bibliothèques,Revenir dessus,356.9,6,0.0,-18.86
987,FR-20231204-1839,2023-12-04,2023-12-11,Silver,GB-14241,Adèle Brunet,Entreprise,Potier-sur-Carpentier,Mayotte,France,Nord,MOB-ST-68792302,Mobilier,Stockage,Plaine forcer,346.53,10,0.0,28.97
988,FR-20250609-4409,2025-06-09,2025-06-16,Normal,ii-13984,Hortense Perrot,Petite et moyenne entreprise,Saint AgatheVille,Bourgogne,France,Centre,FOU-PA-72344192,Fournitures de bureau,Papier,Protéger rendre,58.66,1,0.4,-16.53
989,FR-20250503-3918,2025-05-03,2025-05-10,Normal,fC-11676,Emmanuelle Lemonnier,Grand public,Delattre,Saint-Barthélémy,France,Nord,FOU-ME-42277895,Fournitures de bureau,Meubles,Fête but,536.43,4,0.1,-201.38
